audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD_TRIP_001_316,TRIP_001,2024-10-25 08:20:16,316,52.5,normal,0
AUD_TRIP_001_317,TRIP_001,2024-10-25 08:20:17,317,57.6,normal,0
AUD_TRIP_001_318,TRIP_001,2024-10-25 08:20:18,318,53.3,normal,0
AUD_TRIP_001_319,TRIP_001,2024-10-25 08:20:19,319,54.7,normal,0
AUD_TRIP_001_320,TRIP_001,2024-10-25 08:20:20,320,56.2,normal,0
AUD_TRIP_001_321,TRIP_001,2024-10-25 08:20:21,321,53.6,normal,0
AUD_TRIP_001_322,TRIP_001,2024-10-25 08:20:22,322,51.7,normal,0
AUD_TRIP_001_323,TRIP_001,2024-10-25 08:20:23,323,55.1,normal,0
AUD_TRIP_001_324,TRIP_001,2024-10-25 08:20:24,324,55.7,normal,0
AUD_TRIP_001_325,TRIP_001,2024-10-25 08:20:25,325,57.7,normal,0
AUD_TRIP_001_326,TRIP_001,2024-10-25 08:20:26,326,55.6,normal,0
AUD_TRIP_001_327,TRIP_001,2024-10-25 08:20:27,327,51.4,normal,0
AUD_TRIP_001_328,TRIP_001,2024-10-25 08:20:28,328,54.0,normal,0
AUD_TRIP_001_329,TRIP_001,2024-10-25 08:20:29,329,51.0,normal,0
AUD_TRIP_001_330,TRIP_001,2024-10-25 08:20:30,330,55.8,normal,0
AUD_TRIP_001_331,TRIP_001,2024-10-25 08:20:31,331,56.6,normal,0
AUD_TRIP_001_332,TRIP_001,2024-10-25 08:20:32,332,59.7,normal,0
AUD_TRIP_001_333,TRIP_001,2024-10-25 08:20:33,333,50.3,normal,0
AUD_TRIP_001_334,TRIP_001,2024-10-25 08:20:34,334,54.3,normal,0
AUD_TRIP_001_335,TRIP_001,2024-10-25 08:20:35,335,55.2,normal,0
AUD_TRIP_001_336,TRIP_001,2024-10-25 08:20:36,336,51.3,normal,0
AUD_TRIP_001_337,TRIP_001,2024-10-25 08:20:37,337,57.7,normal,0
AUD_TRIP_001_338,TRIP_001,2024-10-25 08:20:38,338,53.2,normal,0
AUD_TRIP_001_339,TRIP_001,2024-10-25 08:20:39,339,60.6,normal,0
AUD_TRIP_001_340,TRIP_001,2024-10-25 08:20:40,340,51.5,normal,0
AUD_TRIP_001_341,TRIP_001,2024-10-25 08:20:41,341,55.5,normal,0
AUD_TRIP_001_342,TRIP_001,2024-10-25 08:20:42,342,54.7,normal,0
AUD_TRIP_001_343,TRIP_001,2024-10-25 08:20:43,343,53.5,normal,0
AUD_TRIP_001_344,TRIP_001,2024-10-25 08:20:44,344,56.2,normal,0
AUD_TRIP_001_345,TRIP_001,2024-10-25 08:20:45,345,53.8,normal,0
AUD_TRIP_001_346,TRIP_001,2024-10-25 08:20:46,346,56.3,normal,0
AUD_TRIP_001_347,TRIP_001,2024-10-25 08:20:47,347,55.6,normal,0
AUD_TRIP_001_348,TRIP_001,2024-10-25 08:20:48,348,53.2,normal,0
AUD_TRIP_001_349,TRIP_001,2024-10-25 08:20:49,349,58.6,normal,0
AUD_TRIP_001_350,TRIP_001,2024-10-25 08:20:50,350,57.6,normal,0
AUD_TRIP_001_351,TRIP_001,2024-10-25 08:20:51,351,51.1,normal,0
AUD_TRIP_001_352,TRIP_001,2024-10-25 08:20:52,352,53.2,normal,0
AUD_TRIP_001_353,TRIP_001,2024-10-25 08:20:53,353,49.6,normal,0
AUD_TRIP_001_354,TRIP_001,2024-10-25 08:20:54,354,57.1,normal,0
AUD_TRIP_001_355,TRIP_001,2024-10-25 08:20:55,355,57.5,normal,0
AUD_TRIP_001_356,TRIP_001,2024-10-25 08:20:56,356,54.1,normal,0
AUD_TRIP_001_357,TRIP_001,2024-10-25 08:20:57,357,54.6,normal,0
AUD_TRIP_001_358,TRIP_001,2024-10-25 08:20:58,358,59.9,normal,0
AUD_TRIP_001_359,TRIP_001,2024-10-25 08:20:59,359,52.8,normal,0
AUD_TRIP_001_360,TRIP_001,2024-10-25 08:21:00,360,57.7,normal,0
AUD_TRIP_001_361,TRIP_001,2024-10-25 08:21:01,361,54.9,normal,0
AUD_TRIP_001_362,TRIP_001,2024-10-25 08:21:02,362,55.4,normal,0
AUD_TRIP_001_363,TRIP_001,2024-10-25 08:21:03,363,53.7,normal,0
AUD_TRIP_001_364,TRIP_001,2024-10-25 08:21:04,364,59.1,normal,0
AUD_TRIP_001_365,TRIP_001,2024-10-25 08:21:05,365,55.8,normal,0
AUD_TRIP_001_366,TRIP_001,2024-10-25 08:21:06,366,53.7,normal,0
AUD_TRIP_001_367,TRIP_001,2024-10-25 08:21:07,367,54.8,normal,0
AUD_TRIP_001_368,TRIP_001,2024-10-25 08:21:08,368,51.7,normal,0
AUD_TRIP_001_369,TRIP_001,2024-10-25 08:21:09,369,52.9,normal,0
AUD_TRIP_001_370,TRIP_001,2024-10-25 08:21:10,370,50.8,normal,0
AUD_TRIP_001_371,TRIP_001,2024-10-25 08:21:11,371,60.4,normal,0
AUD_TRIP_001_372,TRIP_001,2024-10-25 08:21:12,372,58.8,normal,0
AUD_TRIP_001_373,TRIP_001,2024-10-25 08:21:13,373,56.4,normal,0
AUD_TRIP_001_374,TRIP_001,2024-10-25 08:21:14,374,49.8,normal,0
AUD_TRIP_001_375,TRIP_001,2024-10-25 08:21:15,375,56.1,normal,0
AUD_TRIP_001_376,TRIP_001,2024-10-25 08:21:16,376,54.5,normal,0
AUD_TRIP_001_377,TRIP_001,2024-10-25 08:21:17,377,56.1,normal,0
AUD_TRIP_001_378,TRIP_001,2024-10-25 08:21:18,378,57.5,normal,0
AUD_TRIP_001_379,TRIP_001,2024-10-25 08:21:19,379,54.9,normal,0
AUD_TRIP_001_380,TRIP_001,2024-10-25 08:21:20,380,53.1,normal,0
AUD_TRIP_001_381,TRIP_001,2024-10-25 08:21:21,381,61.3,normal,0
AUD_TRIP_001_382,TRIP_001,2024-10-25 08:21:22,382,55.6,normal,0
AUD_TRIP_001_383,TRIP_001,2024-10-25 08:21:23,383,49.7,normal,0
AUD_TRIP_001_384,TRIP_001,2024-10-25 08:21:24,384,55.1,normal,0
AUD_TRIP_001_385,TRIP_001,2024-10-25 08:21:25,385,54.8,normal,0
AUD_TRIP_001_386,TRIP_001,2024-10-25 08:21:26,386,48.7,normal,0
AUD_TRIP_001_387,TRIP_001,2024-10-25 08:21:27,387,55.9,normal,0
AUD_TRIP_001_388,TRIP_001,2024-10-25 08:21:28,388,56.0,normal,0
AUD_TRIP_001_389,TRIP_001,2024-10-25 08:21:29,389,58.9,normal,0
AUD_TRIP_001_390,TRIP_001,2024-10-25 08:21:30,390,56.2,normal,0
AUD_TRIP_001_391,TRIP_001,2024-10-25 08:21:31,391,59.2,normal,0
AUD_TRIP_001_392,TRIP_001,2024-10-25 08:21:32,392,49.7,normal,0
AUD_TRIP_001_393,TRIP_001,2024-10-25 08:21:33,393,55.4,normal,0
AUD_TRIP_001_394,TRIP_001,2024-10-25 08:21:34,394,56.0,normal,0
AUD_TRIP_001_395,TRIP_001,2024-10-25 08:21:35,395,53.3,normal,0
AUD_TRIP_001_396,TRIP_001,2024-10-25 08:21:36,396,52.2,normal,0
AUD_TRIP_001_397,TRIP_001,2024-10-25 08:21:37,397,57.0,normal,0
AUD_TRIP_001_398,TRIP_001,2024-10-25 08:21:38,398,57.1,normal,0
AUD_TRIP_001_399,TRIP_001,2024-10-25 08:21:39,399,57.1,normal,0
AUD_TRIP_001_400,TRIP_001,2024-10-25 08:21:40,400,53.9,normal,0
AUD_TRIP_001_401,TRIP_001,2024-10-25 08:21:41,401,54.5,normal,0
AUD_TRIP_001_402,TRIP_001,2024-10-25 08:21:42,402,52.3,normal,0
AUD_TRIP_001_403,TRIP_001,2024-10-25 08:21:43,403,53.7,normal,0
AUD_TRIP_001_404,TRIP_001,2024-10-25 08:21:44,404,57.7,normal,0
AUD_TRIP_001_405,TRIP_001,2024-10-25 08:21:45,405,48.1,normal,0
AUD_TRIP_001_406,TRIP_001,2024-10-25 08:21:46,406,57.6,normal,0
AUD_TRIP_001_407,TRIP_001,2024-10-25 08:21:47,407,52.6,normal,0
AUD_TRIP_001_408,TRIP_001,2024-10-25 08:21:48,408,54.6,normal,0
AUD_TRIP_001_409,TRIP_001,2024-10-25 08:21:49,409,55.0,normal,0
AUD_TRIP_001_410,TRIP_001,2024-10-25 08:21:50,410,54.4,normal,0
AUD_TRIP_001_411,TRIP_001,2024-10-25 08:21:51,411,51.9,normal,0
AUD_TRIP_001_412,TRIP_001,2024-10-25 08:21:52,412,51.2,normal,0
AUD_TRIP_001_413,TRIP_001,2024-10-25 08:21:53,413,49.7,normal,0
AUD_TRIP_001_414,TRIP_001,2024-10-25 08:21:54,414,56.6,normal,0
AUD_TRIP_001_415,TRIP_001,2024-10-25 08:21:55,415,53.2,normal,0
AUD_TRIP_001_416,TRIP_001,2024-10-25 08:21:56,416,55.9,normal,0
AUD_TRIP_001_417,TRIP_001,2024-10-25 08:21:57,417,54.8,normal,0
AUD_TRIP_001_418,TRIP_001,2024-10-25 08:21:58,418,56.0,normal,0
AUD_TRIP_001_419,TRIP_001,2024-10-25 08:21:59,419,54.8,normal,0
AUD_TRIP_001_420,TRIP_001,2024-10-25 08:22:00,420,54.6,normal,0
AUD_TRIP_001_421,TRIP_001,2024-10-25 08:22:01,421,55.5,normal,0
AUD_TRIP_001_422,TRIP_001,2024-10-25 08:22:02,422,54.2,normal,0
AUD_TRIP_001_423,TRIP_001,2024-10-25 08:22:03,423,51.1,normal,0
AUD_TRIP_001_424,TRIP_001,2024-10-25 08:22:04,424,52.8,normal,0
AUD_TRIP_001_425,TRIP_001,2024-10-25 08:22:05,425,56.0,normal,0
AUD_TRIP_001_426,TRIP_001,2024-10-25 08:22:06,426,60.7,normal,0
AUD_TRIP_001_427,TRIP_001,2024-10-25 08:22:07,427,57.7,normal,0
AUD_TRIP_001_428,TRIP_001,2024-10-25 08:22:08,428,54.0,normal,0
AUD_TRIP_001_429,TRIP_001,2024-10-25 08:22:09,429,54.5,normal,0
AUD_TRIP_001_430,TRIP_001,2024-10-25 08:22:10,430,56.5,normal,0
AUD_TRIP_001_431,TRIP_001,2024-10-25 08:22:11,431,53.7,normal,0
AUD_TRIP_001_432,TRIP_001,2024-10-25 08:22:12,432,56.3,normal,0
AUD_TRIP_001_433,TRIP_001,2024-10-25 08:22:13,433,54.7,normal,0
AUD_TRIP_001_434,TRIP_001,2024-10-25 08:22:14,434,56.8,normal,0
AUD_TRIP_001_435,TRIP_001,2024-10-25 08:22:15,435,53.1,normal,0
AUD_TRIP_001_436,TRIP_001,2024-10-25 08:22:16,436,60.0,normal,0
AUD_TRIP_001_437,TRIP_001,2024-10-25 08:22:17,437,55.8,normal,0
AUD_TRIP_001_438,TRIP_001,2024-10-25 08:22:18,438,53.4,normal,0
AUD_TRIP_001_439,TRIP_001,2024-10-25 08:22:19,439,51.6,normal,0
AUD_TRIP_001_440,TRIP_001,2024-10-25 08:22:20,440,51.9,normal,0
AUD_TRIP_001_441,TRIP_001,2024-10-25 08:22:21,441,52.0,normal,0
AUD_TRIP_001_442,TRIP_001,2024-10-25 08:22:22,442,61.6,normal,0
AUD_TRIP_001_443,TRIP_001,2024-10-25 08:22:23,443,58.5,normal,0
AUD_TRIP_001_444,TRIP_001,2024-10-25 08:22:24,444,51.3,normal,0
AUD_TRIP_001_445,TRIP_001,2024-10-25 08:22:25,445,54.1,normal,0
AUD_TRIP_001_446,TRIP_001,2024-10-25 08:22:26,446,54.7,normal,0
AUD_TRIP_001_447,TRIP_001,2024-10-25 08:22:27,447,56.7,normal,0
AUD_TRIP_001_448,TRIP_001,2024-10-25 08:22:28,448,54.0,normal,0
AUD_TRIP_001_449,TRIP_001,2024-10-25 08:22:29,449,60.3,normal,0
AUD_TRIP_001_450,TRIP_001,2024-10-25 08:22:30,450,51.1,normal,0
AUD_TRIP_001_451,TRIP_001,2024-10-25 08:22:31,451,55.0,normal,0
AUD_TRIP_001_452,TRIP_001,2024-10-25 08:22:32,452,58.4,normal,0
AUD_TRIP_001_453,TRIP_001,2024-10-25 08:22:33,453,55.7,normal,0
AUD_TRIP_001_454,TRIP_001,2024-10-25 08:22:34,454,57.3,normal,0
AUD_TRIP_001_455,TRIP_001,2024-10-25 08:22:35,455,52.6,normal,0
AUD_TRIP_001_456,TRIP_001,2024-10-25 08:22:36,456,55.6,normal,0
AUD_TRIP_001_457,TRIP_001,2024-10-25 08:22:37,457,55.1,normal,0
AUD_TRIP_001_458,TRIP_001,2024-10-25 08:22:38,458,51.8,normal,0
AUD_TRIP_001_459,TRIP_001,2024-10-25 08:22:39,459,57.8,normal,0
AUD_TRIP_001_460,TRIP_001,2024-10-25 08:22:40,460,49.7,normal,0
AUD_TRIP_001_461,TRIP_001,2024-10-25 08:22:41,461,51.8,normal,0
AUD_TRIP_001_462,TRIP_001,2024-10-25 08:22:42,462,55.6,normal,0
AUD_TRIP_001_463,TRIP_001,2024-10-25 08:22:43,463,52.2,normal,0
AUD_TRIP_001_464,TRIP_001,2024-10-25 08:22:44,464,51.3,normal,0
AUD_TRIP_001_465,TRIP_001,2024-10-25 08:22:45,465,53.1,normal,0
AUD_TRIP_001_466,TRIP_001,2024-10-25 08:22:46,466,56.4,normal,0
AUD_TRIP_001_467,TRIP_001,2024-10-25 08:22:47,467,54.1,normal,0
AUD_TRIP_001_468,TRIP_001,2024-10-25 08:22:48,468,56.4,normal,0
AUD_TRIP_001_469,TRIP_001,2024-10-25 08:22:49,469,53.1,normal,0
AUD_TRIP_001_470,TRIP_001,2024-10-25 08:22:50,470,52.6,normal,0
AUD_TRIP_001_471,TRIP_001,2024-10-25 08:22:51,471,54.1,normal,0
AUD_TRIP_001_472,TRIP_001,2024-10-25 08:22:52,472,55.5,normal,0
AUD_TRIP_001_473,TRIP_001,2024-10-25 08:22:53,473,55.2,normal,0
AUD_TRIP_001_474,TRIP_001,2024-10-25 08:22:54,474,55.9,normal,0
AUD_TRIP_001_475,TRIP_001,2024-10-25 08:22:55,475,51.3,normal,0
AUD_TRIP_001_476,TRIP_001,2024-10-25 08:22:56,476,54.9,normal,0
AUD_TRIP_001_477,TRIP_001,2024-10-25 08:22:57,477,63.5,normal,0
AUD_TRIP_001_478,TRIP_001,2024-10-25 08:22:58,478,60.6,normal,0
AUD_TRIP_001_479,TRIP_001,2024-10-25 08:22:59,479,54.0,normal,0
AUD_TRIP_001_480,TRIP_001,2024-10-25 08:23:00,480,53.3,normal,0
AUD_TRIP_001_481,TRIP_001,2024-10-25 08:23:01,481,54.9,normal,0
AUD_TRIP_001_482,TRIP_001,2024-10-25 08:23:02,482,56.3,normal,0
AUD_TRIP_001_483,TRIP_001,2024-10-25 08:23:03,483,57.0,normal,0
AUD_TRIP_001_484,TRIP_001,2024-10-25 08:23:04,484,60.4,normal,0
AUD_TRIP_001_485,TRIP_001,2024-10-25 08:23:05,485,53.7,normal,0
AUD_TRIP_001_486,TRIP_001,2024-10-25 08:23:06,486,52.1,normal,0
AUD_TRIP_001_487,TRIP_001,2024-10-25 08:23:07,487,51.4,normal,0
AUD_TRIP_001_488,TRIP_001,2024-10-25 08:23:08,488,49.8,normal,0
AUD_TRIP_001_489,TRIP_001,2024-10-25 08:23:09,489,50.6,normal,0
AUD_TRIP_001_490,TRIP_001,2024-10-25 08:23:10,490,55.7,normal,0
AUD_TRIP_001_491,TRIP_001,2024-10-25 08:23:11,491,57.8,normal,0
AUD_TRIP_001_492,TRIP_001,2024-10-25 08:23:12,492,55.3,normal,0
AUD_TRIP_001_493,TRIP_001,2024-10-25 08:23:13,493,55.9,normal,0
AUD_TRIP_001_494,TRIP_001,2024-10-25 08:23:14,494,50.0,normal,0
AUD_TRIP_001_495,TRIP_001,2024-10-25 08:23:15,495,56.1,normal,0
AUD_TRIP_001_496,TRIP_001,2024-10-25 08:23:16,496,53.3,normal,0
AUD_TRIP_001_497,TRIP_001,2024-10-25 08:23:17,497,55.9,normal,0
AUD_TRIP_001_498,TRIP_001,2024-10-25 08:23:18,498,52.8,normal,0
AUD_TRIP_001_499,TRIP_001,2024-10-25 08:23:19,499,53.2,normal,0
AUD_TRIP_001_500,TRIP_001,2024-10-25 08:23:20,500,58.6,normal,0
AUD_TRIP_001_501,TRIP_001,2024-10-25 08:23:21,501,58.4,normal,0
AUD_TRIP_001_502,TRIP_001,2024-10-25 08:23:22,502,48.8,normal,0
AUD_TRIP_001_503,TRIP_001,2024-10-25 08:23:23,503,57.3,normal,0
AUD_TRIP_001_504,TRIP_001,2024-10-25 08:23:24,504,49.7,normal,0
AUD_TRIP_001_505,TRIP_001,2024-10-25 08:23:25,505,47.4,normal,0
AUD_TRIP_001_506,TRIP_001,2024-10-25 08:23:26,506,58.1,normal,0
AUD_TRIP_001_507,TRIP_001,2024-10-25 08:23:27,507,57.1,normal,0
AUD_TRIP_001_508,TRIP_001,2024-10-25 08:23:28,508,51.2,normal,0
AUD_TRIP_001_509,TRIP_001,2024-10-25 08:23:29,509,55.5,normal,0
AUD_TRIP_001_510,TRIP_001,2024-10-25 08:23:30,510,56.1,normal,0
AUD_TRIP_001_511,TRIP_001,2024-10-25 08:23:31,511,56.1,normal,0
AUD_TRIP_001_512,TRIP_001,2024-10-25 08:23:32,512,53.4,normal,0
AUD_TRIP_001_513,TRIP_001,2024-10-25 08:23:33,513,49.2,normal,0
AUD_TRIP_001_514,TRIP_001,2024-10-25 08:23:34,514,50.4,normal,0
AUD_TRIP_001_515,TRIP_001,2024-10-25 08:23:35,515,50.8,normal,0
AUD_TRIP_001_516,TRIP_001,2024-10-25 08:23:36,516,51.6,normal,0
AUD_TRIP_001_517,TRIP_001,2024-10-25 08:23:37,517,50.9,normal,0
AUD_TRIP_001_518,TRIP_001,2024-10-25 08:23:38,518,54.9,normal,0
AUD_TRIP_001_519,TRIP_001,2024-10-25 08:23:39,519,53.4,normal,0
AUD_TRIP_001_520,TRIP_001,2024-10-25 08:23:40,520,55.5,normal,0
AUD_TRIP_001_521,TRIP_001,2024-10-25 08:23:41,521,51.6,normal,0
AUD_TRIP_001_522,TRIP_001,2024-10-25 08:23:42,522,58.0,normal,0
AUD_TRIP_001_523,TRIP_001,2024-10-25 08:23:43,523,51.6,normal,0
AUD_TRIP_001_524,TRIP_001,2024-10-25 08:23:44,524,51.5,normal,0
AUD_TRIP_001_525,TRIP_001,2024-10-25 08:23:45,525,53.2,normal,0
AUD_TRIP_001_526,TRIP_001,2024-10-25 08:23:46,526,56.5,normal,0
AUD_TRIP_001_527,TRIP_001,2024-10-25 08:23:47,527,54.5,normal,0
AUD_TRIP_001_528,TRIP_001,2024-10-25 08:23:48,528,52.2,normal,0
AUD_TRIP_001_529,TRIP_001,2024-10-25 08:23:49,529,57.1,normal,0
AUD_TRIP_001_530,TRIP_001,2024-10-25 08:23:50,530,51.6,normal,0
AUD_TRIP_001_531,TRIP_001,2024-10-25 08:23:51,531,54.7,normal,0
AUD_TRIP_001_532,TRIP_001,2024-10-25 08:23:52,532,47.3,normal,0
AUD_TRIP_001_533,TRIP_001,2024-10-25 08:23:53,533,52.1,normal,0
AUD_TRIP_001_534,TRIP_001,2024-10-25 08:23:54,534,53.9,normal,0
AUD_TRIP_001_535,TRIP_001,2024-10-25 08:23:55,535,54.7,normal,0
AUD_TRIP_001_536,TRIP_001,2024-10-25 08:23:56,536,54.7,normal,0
AUD_TRIP_001_537,TRIP_001,2024-10-25 08:23:57,537,57.6,normal,0
AUD_TRIP_001_538,TRIP_001,2024-10-25 08:23:58,538,59.0,normal,0
AUD_TRIP_001_539,TRIP_001,2024-10-25 08:23:59,539,56.7,normal,0
AUD_TRIP_001_540,TRIP_001,2024-10-25 08:24:00,540,58.5,normal,0
AUD_TRIP_001_541,TRIP_001,2024-10-25 08:24:01,541,53.4,normal,0
AUD_TRIP_001_542,TRIP_001,2024-10-25 08:24:02,542,56.2,normal,0
AUD_TRIP_001_543,TRIP_001,2024-10-25 08:24:03,543,57.5,normal,0
AUD_TRIP_001_544,TRIP_001,2024-10-25 08:24:04,544,52.1,normal,0
AUD_TRIP_001_545,TRIP_001,2024-10-25 08:24:05,545,59.6,normal,0
AUD_TRIP_001_546,TRIP_001,2024-10-25 08:24:06,546,55.4,normal,0
AUD_TRIP_001_547,TRIP_001,2024-10-25 08:24:07,547,54.1,normal,0
AUD_TRIP_001_548,TRIP_001,2024-10-25 08:24:08,548,55.5,normal,0
AUD_TRIP_001_549,TRIP_001,2024-10-25 08:24:09,549,58.1,normal,0
AUD_TRIP_001_550,TRIP_001,2024-10-25 08:24:10,550,53.7,normal,0
AUD_TRIP_001_551,TRIP_001,2024-10-25 08:24:11,551,57.6,normal,0
AUD_TRIP_001_552,TRIP_001,2024-10-25 08:24:12,552,56.0,normal,0
AUD_TRIP_001_553,TRIP_001,2024-10-25 08:24:13,553,50.2,normal,0
AUD_TRIP_001_554,TRIP_001,2024-10-25 08:24:14,554,57.2,normal,0
AUD_TRIP_001_555,TRIP_001,2024-10-25 08:24:15,555,56.1,normal,0
AUD_TRIP_001_556,TRIP_001,2024-10-25 08:24:16,556,52.1,normal,0
AUD_TRIP_001_557,TRIP_001,2024-10-25 08:24:17,557,52.7,normal,0
AUD_TRIP_001_558,TRIP_001,2024-10-25 08:24:18,558,50.8,normal,0
AUD_TRIP_001_559,TRIP_001,2024-10-25 08:24:19,559,56.0,normal,0
AUD_TRIP_001_560,TRIP_001,2024-10-25 08:24:20,560,56.1,normal,0
AUD_TRIP_001_561,TRIP_001,2024-10-25 08:24:21,561,50.9,normal,0
AUD_TRIP_001_562,TRIP_001,2024-10-25 08:24:22,562,57.5,normal,0
AUD_TRIP_001_563,TRIP_001,2024-10-25 08:24:23,563,56.7,normal,0
AUD_TRIP_001_564,TRIP_001,2024-10-25 08:24:24,564,57.9,normal,0
AUD_TRIP_001_565,TRIP_001,2024-10-25 08:24:25,565,52.5,normal,0
AUD_TRIP_001_566,TRIP_001,2024-10-25 08:24:26,566,57.1,normal,0
AUD_TRIP_001_567,TRIP_001,2024-10-25 08:24:27,567,59.4,normal,0
AUD_TRIP_001_568,TRIP_001,2024-10-25 08:24:28,568,56.1,normal,0
AUD_TRIP_001_569,TRIP_001,2024-10-25 08:24:29,569,51.4,normal,0
AUD_TRIP_001_570,TRIP_001,2024-10-25 08:24:30,570,52.5,normal,0
AUD_TRIP_001_571,TRIP_001,2024-10-25 08:24:31,571,57.9,normal,0
AUD_TRIP_001_572,TRIP_001,2024-10-25 08:24:32,572,54.1,normal,0
AUD_TRIP_001_573,TRIP_001,2024-10-25 08:24:33,573,55.4,normal,0
AUD_TRIP_001_574,TRIP_001,2024-10-25 08:24:34,574,52.7,normal,0
AUD_TRIP_001_575,TRIP_001,2024-10-25 08:24:35,575,54.1,normal,0
AUD_TRIP_001_576,TRIP_001,2024-10-25 08:24:36,576,54.9,normal,0
AUD_TRIP_001_577,TRIP_001,2024-10-25 08:24:37,577,52.0,normal,0
AUD_TRIP_001_578,TRIP_001,2024-10-25 08:24:38,578,54.1,normal,0
AUD_TRIP_001_579,TRIP_001,2024-10-25 08:24:39,579,59.8,normal,0
AUD_TRIP_001_580,TRIP_001,2024-10-25 08:24:40,580,54.9,normal,0
AUD_TRIP_001_581,TRIP_001,2024-10-25 08:24:41,581,52.9,normal,0
AUD_TRIP_001_582,TRIP_001,2024-10-25 08:24:42,582,53.3,normal,0
AUD_TRIP_001_583,TRIP_001,2024-10-25 08:24:43,583,54.7,normal,0
AUD_TRIP_001_584,TRIP_001,2024-10-25 08:24:44,584,62.4,normal,0
AUD_TRIP_001_585,TRIP_001,2024-10-25 08:24:45,585,52.5,normal,0
AUD_TRIP_001_586,TRIP_001,2024-10-25 08:24:46,586,55.7,normal,0
AUD_TRIP_001_587,TRIP_001,2024-10-25 08:24:47,587,59.9,normal,0
AUD_TRIP_001_588,TRIP_001,2024-10-25 08:24:48,588,52.0,normal,0
AUD_TRIP_001_589,TRIP_001,2024-10-25 08:24:49,589,50.5,normal,0
AUD_TRIP_001_590,TRIP_001,2024-10-25 08:24:50,590,47.3,normal,0
AUD_TRIP_001_591,TRIP_001,2024-10-25 08:24:51,591,52.1,normal,0
AUD_TRIP_001_592,TRIP_001,2024-10-25 08:24:52,592,54.1,normal,0
AUD_TRIP_001_593,TRIP_001,2024-10-25 08:24:53,593,52.5,normal,0
AUD_TRIP_001_594,TRIP_001,2024-10-25 08:24:54,594,55.9,normal,0
AUD_TRIP_001_595,TRIP_001,2024-10-25 08:24:55,595,58.8,normal,0
AUD_TRIP_001_596,TRIP_001,2024-10-25 08:24:56,596,54.1,normal,0
AUD_TRIP_001_597,TRIP_001,2024-10-25 08:24:57,597,54.0,normal,0
AUD_TRIP_001_598,TRIP_001,2024-10-25 08:24:58,598,59.3,normal,0
AUD_TRIP_001_599,TRIP_001,2024-10-25 08:24:59,599,55.2,normal,0
AUD_TRIP_001_600,TRIP_001,2024-10-25 08:25:00,600,56.9,normal,0
AUD_TRIP_001_601,TRIP_001,2024-10-25 08:25:01,601,53.8,normal,0
AUD_TRIP_001_602,TRIP_001,2024-10-25 08:25:02,602,52.5,normal,0
AUD_TRIP_001_603,TRIP_001,2024-10-25 08:25:03,603,58.6,normal,0
AUD_TRIP_001_604,TRIP_001,2024-10-25 08:25:04,604,56.0,normal,0
AUD_TRIP_001_605,TRIP_001,2024-10-25 08:25:05,605,54.8,normal,0
AUD_TRIP_001_606,TRIP_001,2024-10-25 08:25:06,606,53.1,normal,0
AUD_TRIP_001_607,TRIP_001,2024-10-25 08:25:07,607,54.1,normal,0
AUD_TRIP_001_608,TRIP_001,2024-10-25 08:25:08,608,55.6,normal,0
AUD_TRIP_001_609,TRIP_001,2024-10-25 08:25:09,609,51.7,normal,0
AUD_TRIP_001_610,TRIP_001,2024-10-25 08:25:10,610,57.6,normal,0
AUD_TRIP_001_611,TRIP_001,2024-10-25 08:25:11,611,51.1,normal,0
AUD_TRIP_001_612,TRIP_001,2024-10-25 08:25:12,612,57.9,normal,0
AUD_TRIP_001_613,TRIP_001,2024-10-25 08:25:13,613,52.4,normal,0
AUD_TRIP_001_614,TRIP_001,2024-10-25 08:25:14,614,53.0,normal,0
AUD_TRIP_001_615,TRIP_001,2024-10-25 08:25:15,615,55.9,normal,0
AUD_TRIP_001_616,TRIP_001,2024-10-25 08:25:16,616,55.0,normal,0
AUD_TRIP_001_617,TRIP_001,2024-10-25 08:25:17,617,60.0,normal,0
AUD_TRIP_001_618,TRIP_001,2024-10-25 08:25:18,618,53.6,normal,0
AUD_TRIP_001_619,TRIP_001,2024-10-25 08:25:19,619,50.6,normal,0
AUD_TRIP_001_620,TRIP_001,2024-10-25 08:25:20,620,50.7,normal,0
AUD_TRIP_001_621,TRIP_001,2024-10-25 08:25:21,621,58.5,normal,0
AUD_TRIP_001_622,TRIP_001,2024-10-25 08:25:22,622,48.0,normal,0
AUD_TRIP_001_623,TRIP_001,2024-10-25 08:25:23,623,53.3,normal,0
AUD_TRIP_001_624,TRIP_001,2024-10-25 08:25:24,624,56.3,normal,0
AUD_TRIP_001_625,TRIP_001,2024-10-25 08:25:25,625,54.7,normal,0
AUD_TRIP_001_626,TRIP_001,2024-10-25 08:25:26,626,55.7,normal,0
AUD_TRIP_001_627,TRIP_001,2024-10-25 08:25:27,627,54.9,normal,0
AUD_TRIP_001_628,TRIP_001,2024-10-25 08:25:28,628,55.5,normal,0
AUD_TRIP_001_629,TRIP_001,2024-10-25 08:25:29,629,55.1,normal,0
AUD_TRIP_001_630,TRIP_001,2024-10-25 08:25:30,630,51.0,normal,0
AUD_TRIP_001_631,TRIP_001,2024-10-25 08:25:31,631,55.7,normal,0
AUD_TRIP_001_632,TRIP_001,2024-10-25 08:25:32,632,52.1,normal,0
